rally_id,player,type,player_location_area,opponent_location_area,hit_area,player_location_x,player_location_y,opponent_location_x,opponent_location_y,ball_round,set,match_id,getpoint_player,roundscore_A,roundscore_B,aroundhead,backhand
1,1,1,8.0,8.0,7,-0.1181571985220363,0.8342477916462787,0.6938953761384166,-0.8209970529076115,1,1,1,,2,0,0,1
1,2,3,8.0,8.0,8,0.2739209667429419,-0.5925514064211225,0.0045257350127242,0.9731277393124902,2,1,1,,2,0,0,1
1,1,4,8.0,8.0,8,-0.4720572474369823,1.3904032267922493,-0.0952489660556827,-1.0040498771052329,3,1,1,,2,0,0,0
1,2,5,8.0,8.0,8,-0.2933689193263588,-1.1407673169877084,-0.3125860518662498,1.317883283073299,4,1,1,,2,0,0,1
1,1,3,8.0,8.0,7,-0.4704029028458665,0.8329874775943669,-0.2456978342915521,-1.0291352451785425,5,1,1,,2,0,0,0
1,2,6,8.0,8.0,8,0.0388996009282766,-0.9068455078578802,-0.1965107568568485,0.9483109937139584,6,1,1,A,2,0,0,0
2,1,1,8.0,8.0,7,0.066525905759233,0.8842830930602202,-0.3679183993593016,-0.8490659150160242,1,1,1,,2,1,0,1
2,2,7,8.0,8.0,8,-0.4825784243398664,-0.5956634178388539,-0.160558607916709,0.8998086599548696,2,1,1,,2,1,0,1
2,1,8,7.0,8.0,7,-0.7756935568631369,0.5761371324038352,-0.2850241368207835,-0.7782153007916218,3,1,1,,2,1,0,0
2,2,4,9.0,8.0,3,-0.6105853931498693,-1.3984858848747794,-0.1637552019571593,1.1143527113391218,4,1,1,,2,1,0,0
2,1,5,8.0,9.0,8,-0.097689050057688,1.1684573779535623,-0.568914834912094,-1.504352246209817,5,1,1,,2,1,0,1
2,2,8,8.0,8.0,7,0.6103883425706529,-0.6705462365834842,0.2614738892028029,1.0925277033062553,6,1,1,,2,1,0,1
2,1,4,9.0,8.0,8,-0.3033790701273135,1.6024614903835883,-0.042772532529921,-0.9794983577793572,7,1,1,,2,1,0,0
2,2,5,8.0,8.0,8,-0.5549687616982305,-0.8974022703442858,-0.2840644837730071,1.2958038332915638,8,1,1,,2,1,0,0
2,1,7,8.0,8.0,7,-0.7880675714571747,0.946219808326811,-0.3040546197475163,-0.956394136823872,9,1,1,,2,1,0,0
2,2,7,7.0,8.0,2,0.6338395777009291,-0.3817687223107733,0.1266001487233763,0.9494532082696872,10,1,1,,2,1,0,1
2,1,8,7.0,8.0,1,0.7093583034524069,0.4750411864366596,0.6757077432903108,-0.6702755868928524,11,1,1,,2,1,0,1
2,2,4,8.0,8.0,3,-0.5315821272802366,-1.3719453406716668,-0.0501758501276413,1.2593724427023638,12,1,1,,2,1,0,0
2,1,5,8.0,8.0,8,0.7125708020988131,1.1405640988561183,-0.1812708430769839,-1.2925914617813623,13,1,1,,2,1,0,1
2,2,8,8.0,8.0,8,0.7321835403122325,-0.5570285995211472,0.3837500935212668,1.0459583804195471,14,1,1,,2,1,0,1
2,1,9,9.0,8.0,8,-0.6225732840317648,1.5461022327820917,-0.1470632635695633,-0.9316239302548472,15,1,1,,2,1,0,0
2,2,6,8.0,8.0,8,-0.5574961671852533,-0.6525677165918896,-0.3511342935785725,1.220769620900293,16,1,1,,2,1,0,0
2,1,5,8.0,8.0,8,0.3581147770897613,1.0772575966043536,0.1046860602451435,-0.83526070533199,17,1,1,,2,1,0,1
2,2,2,8.0,8.0,9,-0.6800260351643709,-1.256279810104488,-0.1755939505558366,1.1220512263182758,18,1,1,,2,1,0,0
2,1,2,9.0,8.0,4,-0.8033164550535346,1.5524607047601957,-0.1097580076355713,-0.9194562362611908,19,1,1,,2,1,0,0
2,2,4,9.0,8.0,9,-0.8061114212509191,-1.4124939461358494,-0.2048794815444568,1.1527650551400523,20,1,1,,2,1,0,0
2,1,5,8.0,9.0,8,0.5777419997599519,1.0308554833423258,-0.4976310967742827,-1.4906654070125398,21,1,1,,2,1,0,1
2,2,8,8.0,8.0,2,0.6452906810128615,-0.5462221291282038,0.4449361896043716,1.0303899840123052,22,1,1,,2,1,0,1
2,1,2,9.0,8.0,4,-0.4956700286677616,1.683350320709226,-0.0130618310773174,-0.9190466581779784,23,1,1,,2,1,0,0
2,2,4,5.0,8.0,3,-0.9829997109201896,-1.2960994728192814,-0.2327677188444904,1.2362462047909126,24,1,1,,2,1,0,0
2,1,5,8.0,3.0,8,-0.2386581702126307,1.2362260181325002,-1.4573626015825918,-1.5083096895027992,25,1,1,,2,1,0,0
